competition_group,electric_utility,gas_utility,building_type,time,remaining_below_baseline_stock,remaining_baseline_stock,remaining_efficient_stock,remaining_top10_stock,ret_er_below_baseline_stock,ret_er_baseline_stock,ret_er_efficient_stock,ret_er_top10_stock,rob_below_baseline_stock,rob_baseline_stock,rob_efficient_stock,rob_top10_stock
refrigeration,none,test_utility_2,single_family,14,0.0,-30429.743327852575,30429.743327852575,0.0,0.0,-14156.418406242641,14156.418406242641,0.0,0.0,-4585.234870336062,4585.234870336064,0.0
refrigeration,none,test_utility_2,single_family,15,0.0,-30858.119439877148,30858.119439877148,0.0,0.0,-14540.483913387287,14540.483913387288,0.0,0.0,-4734.430012705929,4734.430012705929,0.0
refrigeration,none,test_utility_2,single_family,16,0.0,-31215.099533230958,31215.099533230958,0.0,0.0,-14862.802730059217,14862.802730059218,0.0,0.0,-4859.891411706513,4859.891411706513,0.0
refrigeration,none,test_utility_2,single_family,17,0.0,-31512.582944359132,31512.582944359132,0.0,0.0,-15132.881039177182,15132.88103917718,0.0,0.0,-4965.182225152678,4965.182225152678,0.0
refrigeration,none,test_utility_2,single_family,18,0.0,-31760.485786965943,31760.485786965943,0.0,0.0,-15358.912769655613,15358.912769655612,0.0,0.0,-5053.407806131213,5053.407806131212,0.0
refrigeration,none,test_utility_2,single_family,19,0.0,-31967.07148913829,31967.071489138285,0.0,0.0,-15547.903974002658,15547.903974002656,0.0,0.0,-5127.2448380875,5127.244838087499,0.0
refrigeration,none,test_utility_2,multi_family_li,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_2,multi_family_li,1,0.0,-300.0,300.0,0.0,0.0,-12.0,12.0,0.0,0.0,-6.0,6.0,0.0
refrigeration,none,test_utility_2,multi_family_li,2,0.0,-550.0,550.0,0.0,0.0,-69.84,69.83999999999997,0.0,0.0,-9.920000000000002,9.919999999999987,0.0
refrigeration,none,test_utility_2,multi_family_li,3,0.0,-758.3333333333333,758.3333333333335,0.0,0.0,-149.29546666666664,149.2954666666666,0.0,0.0,-28.814400000000006,28.814399999999992,0.0
refrigeration,none,test_utility_2,multi_family_li,4,0.0,-931.9444444444446,931.9444444444446,0.0,0.0,-235.9285937777777,235.9285937777778,0.0,0.0,-54.76985244444443,54.76985244444444,0.0
refrigeration,none,test_utility_2,multi_family_li,5,0.0,-1076.6203703703704,1076.6203703703704,0.0,0.0,-321.46408867555544,321.46408867555556,0.0,0.0,-83.0700073007407,83.07000730074073,0.0
refrigeration,none,test_utility_2,multi_family_li,6,0.0,-1197.1836419753083,1197.1836419753088,0.0,0.0,-401.4599329964246,401.45993299642464,0.0,0.0,-111.01160230068143,111.01160230068147,0.0
refrigeration,none,test_utility_2,multi_family_li,7,0.0,-1297.6530349794236,1297.6530349794239,0.0,0.0,-473.8177632202154,473.81776322021557,0.0,0.0,-137.14357811216536,137.14357811216541,0.0
refrigeration,none,test_utility_2,multi_family_li,8,0.0,-1381.3775291495197,1381.3775291495201,0.0,0.0,-537.8364444671113,537.8364444671115,0.0,0.0,-160.7804693186037,160.78046931860374,0.0
refrigeration,none,test_utility_2,multi_family_li,9,0.0,-1451.1479409579333,1451.1479409579333,0.0,0.0,-593.6160652434326,593.6160652434328,0.0,0.0,-181.693238525923,181.69323852592308,0.0
refrigeration,none,test_utility_2,multi_family_li,10,0.0,-1509.2899507982777,1509.289950798278,0.0,0.0,-641.6871527853648,641.6871527853649,0.0,0.0,-199.9145813128546,199.9145813128547,0.0
refrigeration,none,test_utility_2,multi_family_li,11,0.0,-1557.7416256652316,1557.7416256652316,0.0,0.0,-682.7839316194845,682.7839316194847,0.0,0.0,-215.61780324321916,215.6178032432192,0.0
refrigeration,none,test_utility_2,multi_family_li,12,0.0,-1598.118021387693,1598.118021387693,0.0,0.0,-717.7091062689351,717.7091062689352,0.0,0.0,-229.0427509956983,229.04275099569833,0.0
refrigeration,none,test_utility_2,multi_family_li,13,0.0,-1631.7650178230776,1631.7650178230774,0.0,0.0,-747.2562863269865,747.2562863269865,0.0,0.0,-240.45164138118545,240.45164138118548,0.0
refrigeration,none,test_utility_2,multi_family_li,14,0.0,-1659.8041815192314,1659.8041815192312,0.0,0.0,-772.1682767041441,772.168276704144,0.0,0.0,-250.10372020014893,250.10372020014887,0.0
refrigeration,none,test_utility_2,multi_family_li,15,0.0,-1683.170151266026,1683.170151266026,0.0,0.0,-793.1173043665794,793.1173043665792,0.0,0.0,-258.24163705668707,258.24163705668707,0.0
refrigeration,none,test_utility_2,multi_family_li,16,0.0,-1702.6417927216885,1702.6417927216885,0.0,0.0,-810.6983307305029,810.6983307305028,0.0,0.0,-265.0849860930826,265.08498609308253,0.0
refrigeration,none,test_utility_2,multi_family_li,17,0.0,-1718.8681606014072,1718.8681606014072,0.0,0.0,-825.4298748642099,825.4298748642099,0.0,0.0,-270.82812137196424,270.82812137196424,0.0
refrigeration,none,test_utility_2,multi_family_li,18,0.0,-1732.390133834506,1732.390133834506,0.0,0.0,-837.7588783448515,837.7588783448515,0.0,0.0,-275.6404257889752,275.64042578897516,0.0
refrigeration,none,test_utility_2,multi_family_li,19,0.0,-1743.6584448620883,1743.6584448620883,0.0,0.0,-848.067489491054,848.0674894910541,0.0,0.0,-279.6679002593182,279.6679002593182,0.0
